county_number,county,record_kind,water_name,water_type,access_point_name,access_status,access_category,latitude,longitude,camping,restroom,boat_ramp,dock,ada_fishing,foot_access_only,day_use_only,pack_in_pack_out,private_land_nearby,public_access_verification,water_name_match_status,access_details,directions_url,official_source_name,official_source_url,source_record_id,source_water_id,source_site_id,last_generated
22,Fremont,access_point,Mill Creek,creek,Mill Creek,Active,Boating,44.4478771,-111.4261712,True,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=44.4478771,-111.4261712",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,314,,314,2026-07-26T02:39:14Z
22,Fremont,access_point,Riverside,unknown,Riverside,Active,Fishing,44.2667613,-111.4562074,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=44.2667613,-111.4562074",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,315,,315,2026-07-26T02:39:14Z
22,Fremont,access_point,Sand Creek Ponds,creek,Sand Creek Ponds,Active,Fishing,44.2139458,-111.6176231,True,,False,False,True,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Area roads may become very slick when wet or snow covered. Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Please pack out what you pack in. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office.,"https://www.google.com/maps/search/?api=1&query=44.2139458,-111.6176231",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,217,,217,2026-07-26T02:39:14Z
22,Fremont,access_point,Warm River ADA,river,Warm River ADA,Active,Fishing,44.1095408,-111.3378041,True,,False,False,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=44.1095408,-111.3378041",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,316,,316,2026-07-26T02:39:14Z
23,Gem,access_point,,unknown,Sheep Camp Landing,Active,Fishing,43.9009941,-116.6319869,False,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9009941,-116.6319869",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,345,,345,2026-07-26T02:39:14Z
23,Gem,access_point,Emmett Airport Pond,pond,Emmett Airport Pond,Active,Fishing,43.8540317,-116.535307,False,True,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.8540317,-116.535307",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,89,,89,2026-07-26T02:39:14Z
23,Gem,access_point,Payette River,river,Plaza Road Bridge,Active,Fishing,43.9219567,-116.4437778,False,True,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Payette River. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.9219567,-116.4437778",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,91,,91,2026-07-26T02:39:14Z
23,Gem,access_point,Sawyer Ponds,unknown,Sawyer Ponds,Active,Boating,43.8513135,-116.5178283,False,,True,True,True,False,False,False,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,"Much of the surrounding area is private property; please obey all signs and markers. Safety Zone rules apply, please follow all signs. Closed sunset to sunrise. Gravel boat ramp available.","https://www.google.com/maps/search/?api=1&query=43.8513135,-116.5178283",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,92,,92,2026-07-26T02:39:14Z
23,Gem,access_point,Sevenmile Slough,slough,Sevenmile Slough,Active,Fishing,43.8699941,-116.5679869,False,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.8699941,-116.5679869",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,344,,344,2026-07-26T02:39:14Z
23,Gem,access_point,Star Lane Pond,pond,Star Lane Pond,Active,Fishing,43.8441617,-116.5639181,False,True,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.8441617,-116.5639181",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,90,,90,2026-07-26T02:39:14Z
24,Gooding,access_point,,unknown,Bell Rapids,Active,Boating,42.793113,-114.9356587,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.793113,-114.9356587",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,140,,140,2026-07-26T02:39:14Z
24,Gooding,access_point,,unknown,Niagara Springs,Active,Fishing,42.6646947,-114.6744895,False,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.6646947,-114.6744895",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,143,,143,2026-07-26T02:39:14Z
24,Gooding,access_point,,unknown,Niagara Springs WMA,Active,Fishing,42.66835,-114.6956279,False,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.66835,-114.6956279",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,142,,142,2026-07-26T02:39:14Z
24,Gooding,access_point,Billingsley Creek North,creek,Billingsley Creek North,Active,Fishing,42.8358935,-114.893025,False,,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.8358935,-114.893025",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,138,,138,2026-07-26T02:39:14Z
24,Gooding,access_point,Billingsley Creek South,creek,Billingsley Creek South,Active,Fishing,42.8278969,-114.8850934,False,False,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.8278969,-114.8850934",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,305,,305,2026-07-26T02:39:14Z
24,Gooding,access_point,Dog Creek Reservoir,reservoir,Dog Creek Reservoir,Active,Boating,43.0244727,-114.7427578,True,True,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.0244727,-114.7427578",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,134,,134,2026-07-26T02:39:14Z
24,Gooding,access_point,Hagerman WMA - Oster Lakes,unknown,Hagerman WMA - Oster Lakes,Active,Fishing,42.7659918,-114.8764664,False,,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.7659918,-114.8764664",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,139,,139,2026-07-26T02:39:14Z
24,Gooding,access_point,Thorn Creek Reservoir,reservoir,Thorn Creek Reservoir,Active,Boating,43.1901589,-114.5974047,True,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.1901589,-114.5974047",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,151,,151,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Boulder Hole,Active,Fishing,45.2047469,-116.3122453,False,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.2047469,-116.3122453",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,70,,70,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Button Beach,Active,Boating,46.1665807,-115.995503,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Use permit required for 15 or more in group. Fish & Game. 208-799-5010. No vehicles on beach.,"https://www.google.com/maps/search/?api=1&query=46.1665807,-115.995503",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,52,,52,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Campbell Flat,Active,Boating,45.6864938,-116.3082502,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Limited space for parking and no room for camping.,"https://www.google.com/maps/search/?api=1&query=45.6864938,-116.3082502",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,66,,66,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,George's Hole,Active,Fishing,45.3630939,-116.3588866,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.3630939,-116.3588866",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,337,,337,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Kooskia Game Check,Active,Fishing,46.1360146,-115.9565466,True,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=46.1360146,-115.9565466",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,323,,323,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Long Gulch,Active,Boating,45.6142449,-116.2760114,True,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Gravel small boat launch in gravel pit. Use permit required for 15 or more people in group.,"https://www.google.com/maps/search/?api=1&query=45.6142449,-116.2760114",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,68,,68,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Lower Bluff,Active,Fishing,45.3794939,-116.3507866,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.3794939,-116.3507866",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,338,,338,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Maynard Hole,Active,Boating,45.5972142,-116.2731976,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Site is limited in number of vehicles/trailers for parking.,"https://www.google.com/maps/search/?api=1&query=45.5972142,-116.2731976",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,65,,65,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Pasture Hole - Mile Post 192,Active,Fishing,45.3825029,-116.3510136,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.3825029,-116.3510136",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,348,,348,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Rattlesnake,Active,Fishing,45.26687,-116.3417175,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.26687,-116.3417175",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,74,,74,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Scotts Access,Active,Fishing,45.9882938,-115.9634866,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.9882938,-115.9634866",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,339,,339,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Strupp,Active,Fishing,45.3961854,-116.3372345,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Follows signs from parking lot.,"https://www.google.com/maps/search/?api=1&query=45.3961854,-116.3372345",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,349,,349,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Twin Bridges,Active,Boating,45.6605531,-116.291967,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Use permit required for 15 or more people in group. Fish & Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=45.6605531,-116.291967",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,56,,56,2026-07-26T02:39:14Z
25,Idaho,access_point,,unknown,Upper Bluff - Mile Post 190,Active,Fishing,45.3631095,-116.3594692,True,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=45.3631095,-116.3594692",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,77,,77,2026-07-26T02:39:14Z
25,Idaho,access_point,Lightning Creek,creek,Lightning Creek,Active,Boating,45.4656438,-116.3070793,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Use permit required for 15 or more people in group. Fish&Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=45.4656438,-116.3070793",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,64,,64,2026-07-26T02:39:14Z
25,Idaho,access_point,Tolo Lake,lake,Tolo Lake,Active,Boating,45.917615,-116.2383764,False,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Use permit required for 15 or more people in group. Fish & Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=45.917615,-116.2383764",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,55,,55,2026-07-26T02:39:14Z
26,Jefferson,access_point,,unknown,Gem State WHA,Active,Fishing,43.7790842,-112.0336245,False,False,False,False,False,True,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Access is limited to foot traffic only. Please pack out what you pack in. Day use only.,"https://www.google.com/maps/search/?api=1&query=43.7790842,-112.0336245",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,237,,237,2026-07-26T02:39:14Z
26,Jefferson,access_point,,unknown,Lorenzo Boat Access,Active,Boating,43.7379936,-111.8809878,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.7379936,-111.8809878",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,332,,332,2026-07-26T02:39:14Z
26,Jefferson,access_point,,unknown,Menan Buttes,Active,Boating,43.7511358,-111.9790809,True,,True,True,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Camping is limited to no more than 4 days within any 30 day period. Pets must be on a leash at all times. Campfires not allowed. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.7511358,-111.9790809",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,223,,223,2026-07-26T02:39:14Z
26,Jefferson,access_point,,unknown,Mike Walker,Active,Boating,43.7219937,-112.0849878,,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.7219937,-112.0849878",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,333,,333,2026-07-26T02:39:14Z
26,Jefferson,access_point,Butte Slough (Deer Parks WMA),slough,Butte Slough (Deer Parks WMA),Active,Fishing,43.7699937,-111.9969878,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=43.7699937,-111.9969878",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,331,,331,2026-07-26T02:39:14Z
26,Jefferson,access_point,Jim Moore Pond,pond,Jim Moore Pond,Active,Fishing,43.6835955,-112.1164421,True,,False,True,True,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Fires only in approved fire pits. Please pack out what you pack in. Gravel boat ramp available. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office.,"https://www.google.com/maps/search/?api=1&query=43.6835955,-112.1164421",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,224,,224,2026-07-26T02:39:14Z
26,Jefferson,access_point,Market Lake WMA,lake,Market Lake WMA,Active,Fishing,43.7471086,-112.1092733,False,False,False,False,False,True,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,"Much of the surrounding area is private property; please obey all signs and markers. Campfires not allowed Safety Zone rules apply, please follow all signs. Access is limited to foot traffic only. Please pack out what you pack in. Day use only. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office.","https://www.google.com/maps/search/?api=1&query=43.7471086,-112.1092733",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,222,,222,2026-07-26T02:39:14Z
26,Jefferson,access_point,Mud Lake WMA - North,lake,Mud Lake WMA - North Ramp,Active,Boating,43.8979598,-112.3890691,True,,True,True,True,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,"Camping is limited to no more than 10 days within any 30 day period. Fires only in approved fire pits. Safety Zone rules apply, please follow all signs Please pack out what you pack in. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office. Camping only in designated campsites.","https://www.google.com/maps/search/?api=1&query=43.8979598,-112.3890691",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,221,,221,2026-07-26T02:39:14Z
26,Jefferson,access_point,Mud Lake WMA - South,lake,Mud Lake WMA - South Ramp,Active,Boating,43.8719497,-112.4086252,True,,True,True,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Fires only in approved fire pits. Please pack out what you pack in Groups of 15 people or larger must obtain a permit at the IDFG Regional Office. Camping only in designated campsites.,"https://www.google.com/maps/search/?api=1&query=43.8719497,-112.4086252",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,247,,247,2026-07-26T02:39:14Z
27,Jerome,access_point,,unknown,Auger Falls,Active,Fishing,42.632988,-114.5199749,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.632988,-114.5199749",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,145,,145,2026-07-26T02:39:14Z
27,Jerome,access_point,,unknown,Scott,Active,Fishing,42.6364949,-114.557451,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.6364949,-114.557451",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,148,,148,2026-07-26T02:39:14Z
28,Kootenai,access_point,,unknown,Rockford Bay,Active,Boating,47.5089218,-116.8995007,False,False,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,IDFG Parking lot to Kootenai County operated site.,"https://www.google.com/maps/search/?api=1&query=47.5089218,-116.8995007",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,36,,36,2026-07-26T02:39:14Z
28,Kootenai,access_point,Anderson Lake Outlet,lake,Anderson Lake Outlet,Active,Boating,47.4659955,-116.7649391,False,False,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.4659955,-116.7649391",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,29,,29,2026-07-26T02:39:14Z
28,Kootenai,access_point,Bull Run Lake,lake,Bull Run Lake,Active,Boating,47.5296236,-116.4804319,True,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Unimproved site. Limited fishing. Very small earthen launch for duck boats.,"https://www.google.com/maps/search/?api=1&query=47.5296236,-116.4804319",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,32,,32,2026-07-26T02:39:14Z
28,Kootenai,access_point,CDA River - East of Rose Lake,lake,CDA River - East of Rose Lake,Active,Boating,47.5382428,-116.4714025,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.5382428,-116.4714025",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,27,,27,2026-07-26T02:39:14Z
28,Kootenai,access_point,Hauser Lake,lake,Hauser Lake,Active,Boating,47.7693526,-117.0178216,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Kootenai County operated site.,"https://www.google.com/maps/search/?api=1&query=47.7693526,-117.0178216",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,23,,23,2026-07-26T02:39:14Z
28,Kootenai,access_point,Hayden Lake Sportsman,lake,Hayden Lake Sportsman Park,Active,Boating,47.8111885,-116.6981239,False,,True,True,True,False,True,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Adjacent day use park and fishing docks. Non-ADA.,"https://www.google.com/maps/search/?api=1&query=47.8111885,-116.6981239",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,22,,22,2026-07-26T02:39:14Z
28,Kootenai,access_point,Rose Lake - Sportsman,lake,Rose Lake - Sportsman Park,Active,Boating,47.5534806,-116.4585022,True,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.5534806,-116.4585022",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,31,,31,2026-07-26T02:39:14Z
28,Kootenai,access_point,Rose Lake - Watson Road,lake,Rose Lake - Watson Road,Active,Boating,47.554726,-116.4595107,False,,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.554726,-116.4595107",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,30,,30,2026-07-26T02:39:14Z
28,Kootenai,access_point,Spirit Lake,lake,Spirit Lake,Active,Boating,47.9598352,-116.873331,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Additional fishing docks.,"https://www.google.com/maps/search/?api=1&query=47.9598352,-116.873331",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,20,,20,2026-07-26T02:39:14Z
28,Kootenai,access_point,Thompson Lake Outlet,lake,Thompson Lake Outlet,Active,Boating,47.4856322,-116.7247102,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.4856322,-116.7247102",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,28,,28,2026-07-26T02:39:14Z
28,Kootenai,access_point,Twin Lakes,unknown,Twin Lakes,Active,Boating,47.8928531,-116.8865865,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.8928531,-116.8865865",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,21,,21,2026-07-26T02:39:14Z
29,Latah,access_point,Moose Creek Reservoir,reservoir,Moose Creek Reservoir,Active,Fishing,46.8743166,-116.4199936,True,True,False,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping area is managed by the Latah County Parks & Recreation 208-883-5709.,"https://www.google.com/maps/search/?api=1&query=46.8743166,-116.4199936",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,59,,59,2026-07-26T02:39:14Z
29,Latah,access_point,Spring Valley Reservoir,reservoir,Spring Valley Reservoir,Active,Fishing,46.7857257,-116.7551255,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Picnic Shelter with large groups need to be reserved at F&G Regional Office. 208-799-5010. Groups of 15 or more need to apply for a user permit from Fish and Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=46.7857257,-116.7551255",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,40,,40,2026-07-26T02:39:14Z
30,Lemhi,access_point,,unknown,Bobcat Gulch,Active,Boating,45.3654127,-113.9648962,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,"This 12-acre access offers 12-15 primitive camping sites and a restroom. It is a popular destination for camping, steelhead fishing, big game and chukar hunting.","https://www.google.com/maps/search/?api=1&query=45.3654127,-113.9648962",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,281,,281,2026-07-26T02:39:14Z
30,Lemhi,access_point,,unknown,Cronks Canyon,Active,Boating,44.7288853,-114.0037409,False,False,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,"This BLM, 1-acre unimproved site provides a natural boat ramp with additional parking across US Highway 93. It is popular with spring steelhead and summer salmon anglers.","https://www.google.com/maps/search/?api=1&query=44.7288853,-114.0037409",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,288,,288,2026-07-26T02:39:14Z
30,Lemhi,access_point,,unknown,Elk Bend,Active,Boating,44.90422,-113.9689139,False,False,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,"This 1-acre IFG/Elk Bend Fire Department access provides a developed boat ramp access to the Salmon River and parking for about 8 vehicles. Approximately 1-mile south on US Highway 93, turn east up Warm Springs Creek and drive a short distance to a parking area. A 1-hour hike up a maintained trail takes you to Goldbug Hot Springs, one of the nicer public land hot springs in the Salmon Region. Daylight Use Only.","https://www.google.com/maps/search/?api=1&query=44.90422,-113.9689139",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,304,,304,2026-07-26T02:39:14Z
